node_id,tipo_nodo,nombre_comercio,categoria_comercio,in_degree,out_degree,degree,weighted_in_degree,weighted_out_degree,weighted_degree
comercio_8060676239,comercio,fraud_Thiel Ltd,travel,11,0,11,11.0,0.0,11.0
comercio_1717423236,comercio,fraud_Jaskolski-Vandervort,misc_net,18,0,18,18.0,0.0,18.0
comercio_9359225546,comercio,"fraud_Hettinger, McCullough and Fay",home,34,0,34,34.0,0.0,34.0
comercio_5631377447,comercio,fraud_Frami Group,entertainment,19,0,19,19.0,0.0,19.0
comercio_8551054777,comercio,fraud_Stamm-Witting,shopping_net,33,0,33,35.0,0.0,35.0
comercio_6682658236,comercio,fraud_Dach-Nader,misc_net,27,0,27,27.0,0.0,27.0
comercio_2235953546,comercio,fraud_Ruecker Group,misc_net,17,0,17,18.0,0.0,18.0
comercio_8446836705,comercio,fraud_Daugherty LLC,kids_pets,37,0,37,38.0,0.0,38.0
comercio_3452530885,comercio,fraud_Johns Inc,entertainment,30,0,30,30.0,0.0,30.0
comercio_4759443744,comercio,fraud_Kessler Group,travel,10,0,10,10.0,0.0,10.0
comercio_4429710999,comercio,fraud_Larkin Ltd,kids_pets,31,0,31,32.0,0.0,32.0
comercio_3303065340,comercio,fraud_Ankunding LLC,shopping_net,28,0,28,29.0,0.0,29.0
comercio_8287634528,comercio,"fraud_Quitzon, Green and Bashirian",shopping_pos,34,0,34,35.0,0.0,35.0
comercio_7033333672,comercio,fraud_Kub-Heaney,health_fitness,29,0,29,29.0,0.0,29.0
comercio_2085102849,comercio,fraud_Botsford PLC,home,38,0,38,38.0,0.0,38.0
comercio_6232902119,comercio,"fraud_Hahn, Douglas and Schowalter",travel,20,0,20,20.0,0.0,20.0
comercio_6223141723,comercio,fraud_Yost-Rogahn,personal_care,24,0,24,26.0,0.0,26.0
comercio_7929304427,comercio,"fraud_Parisian, Schiller and Altenwerth",misc_net,25,0,25,25.0,0.0,25.0
comercio_8073217613,comercio,fraud_Welch Inc,misc_net,21,0,21,22.0,0.0,22.0
comercio_2156320485,comercio,"fraud_Labadie, Treutel and Bode",shopping_net,33,0,33,33.0,0.0,33.0
comercio_2224281926,comercio,fraud_Thompson-Gleason,health_fitness,31,0,31,32.0,0.0,32.0
comercio_1869089167,comercio,fraud_Bechtelar-Rippin,food_dining,30,0,30,30.0,0.0,30.0
comercio_9796682105,comercio,"fraud_Bernier, Volkman and Hoeger",misc_net,18,0,18,19.0,0.0,19.0
comercio_9908565685,comercio,fraud_Bode-Schuster,kids_pets,29,0,29,29.0,0.0,29.0
comercio_5176541543,comercio,fraud_Waters-Cruickshank,health_fitness,25,0,25,28.0,0.0,28.0
comercio_9010848058,comercio,"fraud_Moore, Dibbert and Koepp",misc_net,26,0,26,27.0,0.0,27.0
comercio_1274828195,comercio,fraud_Dicki Ltd,grocery_net,22,0,22,24.0,0.0,24.0
comercio_8703508112,comercio,"fraud_Gottlieb, Considine and Schultz",shopping_net,34,0,34,36.0,0.0,36.0
comercio_9397372880,comercio,fraud_Koepp-Witting,grocery_pos,34,0,34,37.0,0.0,37.0
comercio_7743232294,comercio,"fraud_Hahn, Bahringer and McLaughlin",personal_care,18,0,18,18.0,0.0,18.0
comercio_5597012165,comercio,"fraud_Cronin, Kshlerin and Weber",health_fitness,24,0,24,24.0,0.0,24.0
comercio_1478809149,comercio,fraud_Kihn-Fritsch,food_dining,28,0,28,29.0,0.0,29.0
comercio_8711356681,comercio,fraud_Torphy-Kertzmann,health_fitness,23,0,23,24.0,0.0,24.0
comercio_6934713119,comercio,fraud_Pouros-Haag,shopping_pos,42,0,42,44.0,0.0,44.0
comercio_9679147648,comercio,fraud_Schmeler Inc,misc_pos,16,0,16,16.0,0.0,16.0
comercio_4416256884,comercio,fraud_Hyatt-Blick,travel,13,0,13,13.0,0.0,13.0
comercio_0768941686,comercio,"fraud_Gutmann, McLaughlin and Wiza",home,39,0,39,40.0,0.0,40.0
comercio_7114691619,comercio,fraud_Osinski Inc,personal_care,44,0,44,45.0,0.0,45.0
comercio_5661533328,comercio,fraud_Bernhard-Lesch,food_dining,36,0,36,37.0,0.0,37.0
comercio_4693580805,comercio,fraud_Smitham-Boehm,grocery_net,16,0,16,17.0,0.0,17.0
comercio_1320872728,comercio,"fraud_Raynor, Feest and Miller",gas_transport,41,0,41,42.0,0.0,42.0
comercio_5413763160,comercio,fraud_Smitham-Schiller,grocery_net,15,0,15,15.0,0.0,15.0
comercio_6584952412,comercio,fraud_Bode-Rempel,kids_pets,49,0,49,53.0,0.0,53.0
comercio_9218003797,comercio,fraud_Wiegand-Lowe,grocery_net,12,0,12,12.0,0.0,12.0
comercio_2591184239,comercio,"fraud_Reichert, Huels and Hoppe",shopping_net,33,0,33,34.0,0.0,34.0
comercio_2899384816,comercio,"fraud_Kutch, Steuber and Gerhold",food_dining,20,0,20,21.0,0.0,21.0
comercio_5523866530,comercio,fraud_Leffler-Goldner,personal_care,37,0,37,37.0,0.0,37.0
comercio_2139610898,comercio,fraud_Emmerich-Luettgen,grocery_net,13,0,13,14.0,0.0,14.0
comercio_1743699208,comercio,fraud_Schmitt Inc,gas_transport,35,0,35,35.0,0.0,35.0
comercio_4996894889,comercio,fraud_Kris-Kertzmann,travel,12,0,12,12.0,0.0,12.0
comercio_3415292876,comercio,"fraud_Towne, Walker and Borer",grocery_net,13,0,13,13.0,0.0,13.0
comercio_8481657780,comercio,"fraud_Boehm, Block and Jakubowski",misc_pos,24,0,24,24.0,0.0,24.0
comercio_1861923231,comercio,fraud_Abernathy and Sons,food_dining,27,0,27,27.0,0.0,27.0
comercio_2325764593,comercio,fraud_Padberg-Rogahn,entertainment,21,0,21,22.0,0.0,22.0
comercio_5456449464,comercio,fraud_Jast Ltd,shopping_net,32,0,32,34.0,0.0,34.0
comercio_1092197715,comercio,"fraud_Eichmann, Hayes and Treutel",travel,17,0,17,17.0,0.0,17.0
comercio_4735535653,comercio,"fraud_Goldner, Kovacek and Abbott",grocery_pos,33,0,33,34.0,0.0,34.0
comercio_9398138783,comercio,fraud_Mosciski Group,travel,20,0,20,20.0,0.0,20.0
comercio_9129709379,comercio,fraud_Shields-Wunsch,health_fitness,24,0,24,26.0,0.0,26.0
comercio_7152800950,comercio,fraud_Simonis-Prohaska,misc_pos,24,0,24,25.0,0.0,25.0
comercio_7368528869,comercio,fraud_Erdman-Kertzmann,gas_transport,48,0,48,49.0,0.0,49.0
comercio_2531500108,comercio,fraud_Stark-Koss,home,32,0,32,33.0,0.0,33.0
comercio_5325246243,comercio,fraud_Dietrich-Fadel,health_fitness,22,0,22,23.0,0.0,23.0
comercio_7623626713,comercio,fraud_Mayert Group,shopping_pos,37,0,37,37.0,0.0,37.0
comercio_3105338140,comercio,fraud_Sporer-Keebler,personal_care,29,0,29,30.0,0.0,30.0
comercio_9281136691,comercio,fraud_Douglas-White,entertainment,32,0,32,32.0,0.0,32.0
comercio_6574886061,comercio,fraud_Schuppe LLC,entertainment,30,0,30,31.0,0.0,31.0
comercio_3811132389,comercio,fraud_Pacocha-O'Reilly,grocery_pos,52,0,52,52.0,0.0,52.0
comercio_5437444908,comercio,fraud_Kuhn Group,food_dining,21,0,21,22.0,0.0,22.0
comercio_0180820055,comercio,fraud_Berge LLC,gas_transport,35,0,35,37.0,0.0,37.0
comercio_0799686475,comercio,fraud_Jast and Sons,food_dining,18,0,18,19.0,0.0,19.0
comercio_3131771934,comercio,fraud_Kessler Inc,travel,14,0,14,14.0,0.0,14.0
comercio_8259428705,comercio,"fraud_Bins, Balistreri and Beatty",shopping_pos,36,0,36,36.0,0.0,36.0
comercio_1609012810,comercio,fraud_Upton PLC,entertainment,24,0,24,24.0,0.0,24.0
comercio_4806559634,comercio,fraud_Herzog Ltd,misc_pos,26,0,26,26.0,0.0,26.0
comercio_8803327753,comercio,fraud_Goldner-Lemke,entertainment,22,0,22,23.0,0.0,23.0
comercio_1662842620,comercio,fraud_Zemlak Group,misc_net,26,0,26,26.0,0.0,26.0
comercio_3729897514,comercio,fraud_Beier LLC,entertainment,28,0,28,28.0,0.0,28.0
comercio_4883317232,comercio,"fraud_Witting, Beer and Ernser",home,34,0,34,35.0,0.0,35.0
comercio_4895922941,comercio,fraud_Dare-Marvin,entertainment,24,0,24,25.0,0.0,25.0
comercio_4485945820,comercio,"fraud_McLaughlin, Armstrong and Koepp",travel,12,0,12,12.0,0.0,12.0
comercio_3574880902,comercio,fraud_Ortiz Group,grocery_net,8,0,8,8.0,0.0,8.0
comercio_4588315370,comercio,fraud_Roob LLC,grocery_net,9,0,9,9.0,0.0,9.0
comercio_1708754579,comercio,"fraud_Lowe, Dietrich and Erdman",kids_pets,29,0,29,30.0,0.0,30.0
comercio_2062623818,comercio,fraud_Mante Group,misc_net,25,0,25,25.0,0.0,25.0
comercio_2908452556,comercio,"fraud_Schroeder, Hauck and Treutel",entertainment,24,0,24,27.0,0.0,27.0
comercio_5160774717,comercio,fraud_Kuphal-Toy,food_dining,30,0,30,30.0,0.0,30.0
comercio_9327612841,comercio,"fraud_Berge, Kautzer and Harris",personal_care,32,0,32,34.0,0.0,34.0
comercio_1660454592,comercio,fraud_Lesch Ltd,shopping_pos,33,0,33,33.0,0.0,33.0
comercio_9675729211,comercio,"fraud_Ledner, Hartmann and Feest",health_fitness,19,0,19,19.0,0.0,19.0
comercio_0066104500,comercio,"fraud_Lubowitz, Terry and Stracke",personal_care,29,0,29,29.0,0.0,29.0
comercio_6330772215,comercio,fraud_Williamson LLC,misc_pos,18,0,18,19.0,0.0,19.0
comercio_7982045266,comercio,fraud_Skiles-Ankunding,grocery_net,14,0,14,14.0,0.0,14.0
comercio_3384366204,comercio,fraud_Mohr Inc,shopping_pos,22,0,22,24.0,0.0,24.0
comercio_9450554997,comercio,fraud_Kemmer-Reinger,grocery_net,16,0,16,16.0,0.0,16.0
comercio_5752629158,comercio,fraud_Cummings Group,grocery_net,9,0,9,9.0,0.0,9.0
comercio_3851370110,comercio,fraud_Romaguera Ltd,health_fitness,32,0,32,32.0,0.0,32.0
comercio_8921846845,comercio,"fraud_Daugherty, Pouros and Beahan",shopping_pos,41,0,41,43.0,0.0,43.0
comercio_9127753572,comercio,"fraud_Effertz, Welch and Schowalter",entertainment,31,0,31,31.0,0.0,31.0
comercio_3354599619,comercio,fraud_Fritsch LLC,travel,18,0,18,19.0,0.0,19.0
comercio_2002899183,comercio,fraud_Carroll PLC,health_fitness,26,0,26,26.0,0.0,26.0
comercio_7233244884,comercio,fraud_Kertzmann LLC,health_fitness,21,0,21,21.0,0.0,21.0
comercio_2739547467,comercio,fraud_Bartoletti and Sons,personal_care,28,0,28,30.0,0.0,30.0
comercio_7738699648,comercio,fraud_Erdman-Durgan,health_fitness,20,0,20,20.0,0.0,20.0
comercio_2216720906,comercio,"fraud_Stokes, Christiansen and Sipes",grocery_net,14,0,14,14.0,0.0,14.0
comercio_5049976129,comercio,"fraud_Haley, Batz and Auer",health_fitness,18,0,18,19.0,0.0,19.0
comercio_8703143057,comercio,fraud_Berge-Hills,kids_pets,33,0,33,33.0,0.0,33.0
comercio_7209377737,comercio,"fraud_Medhurst, Cartwright and Ebert",personal_care,24,0,24,24.0,0.0,24.0
comercio_0091711375,comercio,fraud_Greenholt Ltd,health_fitness,23,0,23,23.0,0.0,23.0
comercio_8671008942,comercio,fraud_Fadel-Hilpert,health_fitness,20,0,20,21.0,0.0,21.0
comercio_7542906448,comercio,"fraud_Douglas, DuBuque and McKenzie",travel,15,0,15,15.0,0.0,15.0
comercio_1317340970,comercio,fraud_Schiller Ltd,personal_care,23,0,23,25.0,0.0,25.0
comercio_0507067894,comercio,"fraud_Tillman, Fritsch and Schmitt",misc_net,27,0,27,28.0,0.0,28.0
comercio_7990543145,comercio,"fraud_Baumbach, Feeney and Morar",shopping_net,29,0,29,30.0,0.0,30.0
comercio_7904773617,comercio,fraud_Hackett Group,travel,12,0,12,12.0,0.0,12.0
comercio_9256647939,comercio,fraud_Jacobi Inc,health_fitness,19,0,19,20.0,0.0,20.0
comercio_0158954224,comercio,fraud_Auer-Mosciski,grocery_pos,47,0,47,48.0,0.0,48.0
comercio_5594870283,comercio,fraud_Swift PLC,kids_pets,19,0,19,19.0,0.0,19.0
comercio_5122616516,comercio,fraud_Langworth LLC,personal_care,23,0,23,24.0,0.0,24.0
comercio_1323361880,comercio,fraud_Paucek-Wiza,grocery_net,15,0,15,15.0,0.0,15.0
comercio_9445883704,comercio,"fraud_Tromp, Kerluke and Glover",grocery_net,13,0,13,13.0,0.0,13.0
comercio_1547469183,comercio,"fraud_Hodkiewicz, Prohaska and Paucek",travel,9,0,9,9.0,0.0,9.0
comercio_5243007611,comercio,fraud_Towne LLC,misc_pos,19,0,19,20.0,0.0,20.0
comercio_6577900075,comercio,fraud_Lind-Buckridge,entertainment,27,0,27,28.0,0.0,28.0
comercio_5406949560,comercio,"fraud_Medhurst, Labadie and Gottlieb",travel,19,0,19,20.0,0.0,20.0
comercio_8213263106,comercio,fraud_Rempel PLC,grocery_net,15,0,15,16.0,0.0,16.0
comercio_4696771606,comercio,fraud_Kuphal-Bartoletti,misc_net,21,0,21,21.0,0.0,21.0
comercio_5241414410,comercio,"fraud_Hagenes, Hermann and Stroman",travel,13,0,13,13.0,0.0,13.0
comercio_4440057419,comercio,fraud_Renner Ltd,home,37,0,37,37.0,0.0,37.0
comercio_6986746194,comercio,fraud_Reynolds-Schinner,misc_pos,24,0,24,25.0,0.0,25.0
comercio_8670585253,comercio,fraud_Stiedemann Ltd,food_dining,18,0,18,18.0,0.0,18.0
comercio_1324518735,comercio,"fraud_Hartmann, Rowe and Hermann",travel,11,0,11,11.0,0.0,11.0
comercio_2377821935,comercio,fraud_Harris Group,food_dining,26,0,26,28.0,0.0,28.0
comercio_9824928687,comercio,fraud_Heller-Abshire,grocery_net,16,0,16,16.0,0.0,16.0
comercio_8769195647,comercio,"fraud_Olson, Becker and Koch",gas_transport,41,0,41,42.0,0.0,42.0
comercio_1871112992,comercio,fraud_Erdman-Ebert,personal_care,30,0,30,30.0,0.0,30.0
comercio_7880657554,comercio,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,25,0,25,25.0,0.0,25.0
comercio_8817670084,comercio,fraud_Goyette-Gerhold,kids_pets,29,0,29,30.0,0.0,30.0
comercio_6965039796,comercio,fraud_Donnelly PLC,misc_net,18,0,18,19.0,0.0,19.0
comercio_5093073645,comercio,"fraud_Swift, Bradtke and Marquardt",grocery_net,12,0,12,12.0,0.0,12.0
comercio_0674434393,comercio,fraud_Rowe-Vandervort,grocery_net,18,0,18,18.0,0.0,18.0
comercio_5461287394,comercio,fraud_Harris Inc,gas_transport,34,0,34,35.0,0.0,35.0
comercio_8282058254,comercio,fraud_Kuhic Inc,grocery_pos,39,0,39,39.0,0.0,39.0
comercio_4909323549,comercio,fraud_Little-Gleichner,travel,14,0,14,14.0,0.0,14.0
comercio_5875897550,comercio,"fraud_Mosciski, Ziemann and Farrell",shopping_net,35,0,35,36.0,0.0,36.0
comercio_0366943589,comercio,fraud_Runolfsson and Sons,grocery_net,18,0,18,18.0,0.0,18.0
comercio_4237177334,comercio,fraud_Spinka Inc,grocery_net,22,0,22,22.0,0.0,22.0
comercio_7492270429,comercio,"fraud_Cole, Hills and Jewess",home,45,0,45,47.0,0.0,47.0
comercio_3796901891,comercio,fraud_Cassin-Harvey,grocery_net,14,0,14,14.0,0.0,14.0
comercio_0046727171,comercio,fraud_Boyer-Haley,travel,15,0,15,15.0,0.0,15.0
comercio_7128919957,comercio,"fraud_Monahan, Bogisich and Ledner",misc_pos,23,0,23,24.0,0.0,24.0
comercio_8114637846,comercio,fraud_Goyette Inc,shopping_net,35,0,35,35.0,0.0,35.0
comercio_3966530071,comercio,fraud_Kiehn-Emmerich,grocery_pos,46,0,46,47.0,0.0,47.0
comercio_5300627982,comercio,"fraud_Schroeder, Wolff and Hermiston",travel,16,0,16,16.0,0.0,16.0
comercio_4701676311,comercio,fraud_Kovacek Ltd,travel,15,0,15,16.0,0.0,16.0
comercio_2160987101,comercio,fraud_Bahringer-Larson,grocery_net,15,0,15,15.0,0.0,15.0
comercio_6871595443,comercio,fraud_Effertz LLC,entertainment,22,0,22,23.0,0.0,23.0
comercio_6375068908,comercio,"fraud_Kilback, Nitzsche and Leffler",travel,12,0,12,12.0,0.0,12.0
comercio_5343262143,comercio,"fraud_Kerluke, Kertzmann and Wiza",misc_net,30,0,30,30.0,0.0,30.0
comercio_1537299937,comercio,fraud_Wiza LLC,misc_pos,27,0,27,27.0,0.0,27.0
comercio_1323734564,comercio,"fraud_Bernhard, Grant and Langworth",shopping_pos,31,0,31,31.0,0.0,31.0
comercio_2004216311,comercio,"fraud_Stehr, Jewess and Schimmel",misc_net,15,0,15,15.0,0.0,15.0
comercio_4568538815,comercio,fraud_Gibson-Deckow,entertainment,23,0,23,23.0,0.0,23.0
comercio_9318196185,comercio,fraud_Smith-Stokes,misc_pos,24,0,24,24.0,0.0,24.0
comercio_6573442775,comercio,"fraud_Jones, Sawayn and Romaguera",misc_net,14,0,14,14.0,0.0,14.0
comercio_9097512736,comercio,fraud_Trantow PLC,grocery_net,13,0,13,13.0,0.0,13.0
comercio_3460529441,comercio,"fraud_Weber, Thiel and Hammes",kids_pets,37,0,37,38.0,0.0,38.0
comercio_1276563967,comercio,fraud_Treutel-King,travel,8,0,8,8.0,0.0,8.0
comercio_6124310674,comercio,fraud_Hills-Olson,grocery_net,18,0,18,19.0,0.0,19.0
comercio_7973637965,comercio,fraud_Veum-Koelpin,travel,13,0,13,13.0,0.0,13.0
comercio_5124817458,comercio,"fraud_Graham, Hegmann and Hammes",food_dining,28,0,28,29.0,0.0,29.0
comercio_8979447355,comercio,fraud_Zboncak Ltd,food_dining,25,0,25,26.0,0.0,26.0
comercio_9873592683,comercio,fraud_Rau-Robel,kids_pets,26,0,26,26.0,0.0,26.0
comercio_9777805024,comercio,"fraud_Reichel, Bradtke and Blanda",travel,8,0,8,9.0,0.0,9.0
comercio_0494956763,comercio,"fraud_Harris, Gusikowski and Heaney",grocery_net,11,0,11,12.0,0.0,12.0
comercio_7684699083,comercio,"fraud_Nienow, Ankunding and Collier",misc_pos,23,0,23,23.0,0.0,23.0
comercio_5378020703,comercio,fraud_Bins-Howell,personal_care,25,0,25,26.0,0.0,26.0
comercio_4570847832,comercio,fraud_Donnelly LLC,entertainment,22,0,22,22.0,0.0,22.0
comercio_1274007242,comercio,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,38,0,38,39.0,0.0,39.0
comercio_2473869619,comercio,fraud_Turner LLC,travel,16,0,16,16.0,0.0,16.0
comercio_1463473496,comercio,fraud_VonRueden Group,grocery_net,5,0,5,5.0,0.0,5.0
comercio_0493192773,comercio,fraud_Jerde-Hermann,travel,15,0,15,16.0,0.0,16.0
comercio_5348371487,comercio,fraud_Corwin-Romaguera,travel,15,0,15,15.0,0.0,15.0
comercio_3314952796,comercio,"fraud_Greenfelder, Bartoletti and Davis",misc_net,19,0,19,19.0,0.0,19.0
comercio_1338868455,comercio,fraud_Breitenberg LLC,travel,12,0,12,12.0,0.0,12.0
comercio_9310877161,comercio,"fraud_Schneider, Hayes and Nikolaus",food_dining,22,0,22,24.0,0.0,24.0
comercio_3304385439,comercio,fraud_Howe PLC,entertainment,24,0,24,25.0,0.0,25.0
comercio_6611122818,comercio,"fraud_Rutherford, Homenick and Bergstrom",grocery_net,16,0,16,16.0,0.0,16.0
comercio_3595538369,comercio,fraud_Pfeffer LLC,grocery_net,11,0,11,11.0,0.0,11.0
comercio_7152821286,comercio,fraud_Spinka-Welch,grocery_net,11,0,11,11.0,0.0,11.0
comercio_7596682973,comercio,fraud_McDermott-Rice,misc_pos,25,0,25,25.0,0.0,25.0
comercio_5082370906,comercio,fraud_Lynch-Mohr,travel,11,0,11,11.0,0.0,11.0
comercio_5759826105,comercio,fraud_Morar Inc,grocery_net,11,0,11,11.0,0.0,11.0
comercio_1694281914,comercio,fraud_Altenwerth-Kilback,home,31,0,31,31.0,0.0,31.0
comercio_0685408660,comercio,fraud_Tromp Group,travel,12,0,12,13.0,0.0,13.0
comercio_0671969025,comercio,fraud_Block-Parisian,misc_net,19,0,19,20.0,0.0,20.0
comercio_4590295184,comercio,"fraud_Monahan, Hermann and Johns",travel,8,0,8,8.0,0.0,8.0
comercio_2597609716,comercio,fraud_Shields Inc,grocery_net,15,0,15,15.0,0.0,15.0
comercio_2365772407,comercio,"fraud_Johnston, Nikolaus and Maggio",grocery_net,12,0,12,12.0,0.0,12.0
comercio_0412127573,comercio,fraud_Morissette-Schaefer,personal_care,22,0,22,23.0,0.0,23.0
comercio_5221849365,comercio,"fraud_Schaefer, Fay and Hilll",entertainment,26,0,26,27.0,0.0,27.0
comercio_8992051561,comercio,fraud_Abshire PLC,entertainment,16,0,16,16.0,0.0,16.0
comercio_6621648998,comercio,fraud_Ebert-Daugherty,travel,16,0,16,16.0,0.0,16.0
comercio_1621213905,comercio,fraud_Corwin-Gorczany,misc_net,15,0,15,16.0,0.0,16.0
comercio_2869222109,comercio,"fraud_Larson, Quitzon and Spencer",travel,12,0,12,12.0,0.0,12.0
comercio_3595173981,comercio,fraud_Funk Group,grocery_net,15,0,15,15.0,0.0,15.0
comercio_1721762050,comercio,"fraud_Ritchie, Oberbrunner and Cremin",travel,17,0,17,17.0,0.0,17.0
comercio_9347659086,comercio,fraud_Reichert-Weissnat,travel,11,0,11,11.0,0.0,11.0
comercio_8711344779,comercio,fraud_Gutmann Ltd,grocery_net,12,0,12,12.0,0.0,12.0
